inncode,generation,department,fulltimeparttime,tenure,managementlevel,engage1,engage2,recommendtoothers,csr,deib1,informed,teamfeeling,appreciatedatwork,trustteammates,voice,innovate,resourses1,decisionautonomy,ld1,ld2,passionateatwork,paysatisfaction,rewardsbenefits1,rewardsbenefits2,merit,ld3,treatrespect1,jobsecurity,worklifebalance1,worklifebalance2,workload,dmanager1,ld5,dmanager2,dmanager3,dmanager4,dmanager5,dmanager6,workenv1,dmanager7,dmanager8,dmanager9,deib2,wellbeing1,wellbeing2,workenv2,workenv3,gm1,gm2,gm3,intenttostayhl,recommendhl,chainscale,state,hotelzipcode,wellbeing,workenvironment,learningdevelopment,worklifebalance,deib,supportivegm,rewardsbenefits,engagement
100050,4,21,3,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,Florida,33401,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100189,5,31,5,4,3,5,5,5,5,5,5,5,2,2,4,3,5,5,5,5,5,5,5,5,3,5,2,5,5,5,2,3,3,2,3,1,5,3,5,5,1,2,5,5,5,5,3,3,3,3,1,1,4,New Jersey,7078,5.0,5.0,4.5,5.0,5.0,3.0,5.0,5.0
100117,4,20,3,8,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,Louisiana,70130,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100125,6,9,3,5,3,4,4,4,3,4,2,3,4,4,4,3,4,4,3,3,4,3,3,4,2,4,3,4,4,4,4,4,4,3,4,5,5,4,4,4,4,5,4,3,3,3,3,4,4,4,0,0,4,Ohio,43215,3.0,3.33,3.5,4.0,4.0,4.0,3.5,4.0
100058,4,21,3,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,1,1,5,Florida,33132,5.0,5.0,5.0,5.0,5.0,4.33,5.0,5.0
100161,6,29,4,7,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,Florida,32830,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100052,5,21,3,6,3,5,5,5,5,5,3,4,5,5,4,3,4,5,5,4,4,2,2,3,2,4,5,4,3,4,3,5,5,3,5,4,5,4,5,5,5,5,5,5,5,5,5,5,4,4,0,1,5,Florida,33316,5.0,5.0,4.5,3.5,5.0,4.33,2.5,5.0
100185,4,21,3,6,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,New York,10001,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100063,5,24,4,5,2,4,4,4,3,4,4,5,5,5,5,5,4,4,5,5,5,4,4,4,5,4,4,4,4,3,3,5,5,4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,0,0,2,Florida,32836,4.0,4.33,4.75,3.5,4.5,4.0,4.0,4.0
100065,4,21,3,5,3,5,5,5,5,4,4,5,4,5,4,5,4,5,5,4,4,5,5,5,1,5,1,4,4,5,5,4,4,5,5,3,5,4,2,5,5,4,5,5,5,4,5,4,4,5,0,1,3,Washington DC (District of Columbia),20004,5.0,3.33,4.5,4.5,4.5,4.33,5.0,5.0
100176,4,13,3,6,3,5,5,5,5,5,4,5,4,4,4,4,4,4,5,4,4,3,3,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,5,4,4,4,5,5,4,4,4,4,0,1,5,Oklahoma,74136,4.5,4.67,4.25,3.5,4.5,4.0,3.5,5.0
100164,3,29,3,8,3,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,0,0,4,Illinois,60605,4.0,4.0,4.25,4.0,4.0,4.67,4.0,4.0
100081,5,16,5,5,3,4,5,5,4,5,2,4,5,4,3,5,5,5,5,5,5,3,4,5,3,4,4,4,3,5,4,5,5,4,4,4,5,4,3,5,5,3,4,5,5,5,3,4,4,4,0,1,4,Utah,84101,5.0,4.33,4.75,4.0,4.5,4.0,4.5,4.5
100110,4,20,4,8,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,Washington DC (District of Columbia),20009,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100173,6,24,4,5,2,5,5,4,3,5,3,5,5,5,4,4,5,5,5,5,5,4,5,5,5,5,4,5,4,1,4,5,5,4,4,3,4,4,5,4,5,5,4,4,4,4,2,4,3,4,0,0,4,Illinois,60603,4.0,4.33,5.0,2.5,4.5,3.67,5.0,5.0
100164,6,8,3,2,3,4,4,4,3,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,0,0,4,Illinois,60605,4.0,3.67,3.75,4.0,3.5,4.0,4.0,4.0
100117,4,40,3,7,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,Louisiana,70130,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100059,4,34,3,6,3,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,1,1,5,Florida,33304,5.0,4.67,4.75,5.0,4.0,5.0,5.0,5.0
100157,4,35,3,7,3,4,4,4,4,4,4,4,5,4,4,5,5,4,4,4,5,4,5,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,0,0,4,Florida,32821,4.0,3.33,4.0,4.0,3.5,4.0,5.0,4.0
100109,4,21,3,8,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,Washington DC (District of Columbia),20036,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100197,3,23,3,8,3,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,3,Montana,59901,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100140,5,15,3,4,3,4,4,4,3,3,2,5,4,4,3,4,3,3,4,4,4,2,2,4,3,4,3,4,1,4,4,5,3,4,4,5,4,4,5,4,4,5,5,4,3,2,3,1,2,2,0,0,3,Washington,98104,3.5,3.0,3.75,2.5,4.0,1.67,3.0,4.0
100165,6,1,3,6,2,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,4,Illinois,60666,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100065,6,16,3,4,3,4,5,4,3,4,3,2,4,3,1,3,4,4,4,4,5,4,3,5,4,3,1,4,4,4,4,5,4,4,4,4,5,5,4,3,4,4,4,4,5,5,4,5,3,4,1,0,3,Washington DC (District of Columbia),20004,4.5,4.67,3.75,4.0,4.0,4.0,4.0,4.5
100111,6,21,3,2,3,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,Texas,77010,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100055,6,29,3,6,3,3,3,4,4,4,3,3,4,2,3,5,5,5,5,5,5,3,5,5,3,4,3,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,4,4,4,0,0,4,Florida,33304,4.5,4.33,4.75,4.5,4.5,4.0,5.0,3.0
100193,5,21,3,2,4,5,5,5,5,5,4,5,5,5,4,5,5,4,5,5,5,3,4,3,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,3,Montana,59715,5.0,5.0,5.0,4.5,5.0,5.0,3.5,5.0
100123,5,5,3,7,2,4,5,5,4,4,4,4,3,4,5,4,3,5,4,5,5,4,4,4,3,2,4,4,4,4,4,5,5,5,5,5,5,5,5,5,4,5,4,4,4,4,3,4,4,4,0,1,4,Ohio,44113,4.0,4.33,4.0,4.0,4.0,4.0,4.0,4.5
100049,6,20,3,1,3,5,5,5,4,5,5,5,5,5,5,4,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1,1,4,Florida,33040,5.0,5.0,4.75,5.0,5.0,4.67,5.0,5.0
100173,6,1,3,5,2,5,5,5,3,4,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,Illinois,60603,5.0,5.0,5.0,4.5,4.5,5.0,5.0,5.0
100048,3,21,3,8,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,3,Florida,33441,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100117,5,35,3,5,2,5,5,4,4,5,4,5,5,4,5,5,5,4,5,5,5,2,5,5,3,4,5,5,4,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,0,0,4,Louisiana,70130,4.5,5.0,4.75,4.5,5.0,4.67,5.0,5.0
100173,3,21,3,8,4,4,4,4,4,4,3,4,4,4,3,4,3,4,4,4,4,4,4,4,3,3,4,4,4,4,4,3,4,4,4,3,4,3,4,4,4,4,3,4,4,4,3,3,4,4,0,0,4,Illinois,60603,4.0,4.0,3.75,4.0,3.5,3.67,4.0,4.0
100100,5,28,4,8,1,4,4,5,4,5,5,4,4,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,5,5,4,0,1,4,Nebraska,68102,4.0,4.33,5.0,4.5,5.0,4.67,5.0,4.0
100109,4,28,3,3,3,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,Washington DC (District of Columbia),20036,5.0,5.0,4.75,5.0,5.0,5.0,5.0,5.0
100081,4,5,5,6,3,4,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,3,3,4,4,2,4,4,4,4,4,4,3,4,4,4,4,4,3,3,4,4,3,3,4,4,4,0,1,4,Utah,84101,4.0,3.33,3.75,3.0,3.5,4.0,4.5,4.0
100166,5,29,4,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,Minnesota,55403,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100149,3,13,3,8,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,0,0,4,Florida,33019,4.0,3.67,3.75,4.0,3.5,4.0,4.0,4.0
100132,4,7,3,8,4,5,5,5,5,5,5,3,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,Washington,98101,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100149,3,21,3,8,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,Florida,33019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100182,4,21,3,8,3,4,4,4,4,4,4,5,5,5,5,5,4,5,5,5,5,5,4,4,4,4,4,4,5,5,4,4,5,5,5,5,5,4,4,4,5,5,5,4,4,5,5,5,5,5,1,0,4,New York,10019,4.0,4.67,4.75,5.0,4.5,5.0,4.0,4.0
100111,3,5,3,8,2,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,Texas,77010,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100117,3,29,3,8,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,5,5,5,0,1,4,Louisiana,70130,4.0,4.33,4.75,4.0,5.0,5.0,4.0,5.0
100054,4,25,3,6,3,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,1,4,Texas,75207,4.0,4.0,4.0,4.0,4.0,4.0,3.5,4.0
100061,4,5,3,8,4,3,4,4,3,4,4,4,4,4,4,3,2,4,4,2,3,4,4,4,3,2,2,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,0,0,2,Indiana,46204,4.0,3.67,2.75,4.0,3.5,3.33,4.0,3.5
100165,4,21,3,8,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,Illinois,60666,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100151,6,9,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,Florida,32819,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100189,6,16,4,5,2,4,4,5,5,5,4,4,4,4,4,3,4,5,5,5,5,3,4,5,3,4,5,5,2,2,2,4,4,4,4,4,5,4,4,4,5,5,4,4,2,4,4,5,3,5,0,1,4,New Jersey,7078,3.0,4.0,4.5,2.0,4.5,4.33,4.5,4.0
100103,5,5,4,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,3,Indiana,46617,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100081,5,8,3,6,3,4,4,5,4,4,5,4,5,5,5,4,4,5,5,5,4,1,4,5,2,5,5,5,5,4,2,5,4,5,5,3,5,5,5,5,5,4,5,5,5,5,2,5,4,5,0,1,4,Utah,84101,5.0,5.0,4.75,4.5,4.5,4.67,4.5,4.0
100187,5,21,3,5,3,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,1,1,3,New York,10036,5.0,5.0,4.75,5.0,5.0,5.0,5.0,5.0
100132,3,5,3,8,3,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,5,5,3,4,4,4,4,4,5,5,4,5,5,5,5,5,5,5,5,5,5,4,4,5,4,4,4,4,1,0,4,Washington,98101,4.0,5.0,4.0,4.0,4.5,4.0,5.0,4.0
100132,5,21,4,6,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,0,1,4,Washington,98101,4.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100119,5,13,3,8,3,3,3,4,3,2,4,1,3,1,3,3,4,4,3,2,4,3,4,4,3,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,3,3,0,0,5,Pennsylvania,19107,3.0,3.33,3.25,3.0,3.0,3.33,4.0,3.0
100182,3,21,3,4,3,5,4,5,4,5,4,5,5,4,5,4,5,5,4,5,4,5,4,5,4,5,4,5,4,5,4,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,0,1,4,New York,10019,4.5,4.67,4.5,4.5,4.5,4.67,4.5,4.5
100171,5,2,4,6,1,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,3,5,4,5,5,4,5,4,5,5,5,5,5,4,5,5,4,4,5,5,5,5,5,5,5,5,1,1,5,Iowa,52401,5.0,5.0,5.0,4.5,5.0,5.0,5.0,5.0
100078,6,16,4,1,3,5,5,5,4,5,3,4,5,5,4,3,5,4,4,5,4,3,5,5,4,3,5,4,4,5,5,5,3,4,5,5,4,4,4,3,3,4,4,5,5,5,5,3,3,3,0,1,3,Louisiana,70112,5.0,4.67,3.75,4.5,4.5,3.0,5.0,5.0
100045,4,38,5,8,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,4,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,0,1,4,Florida,33602,4.0,5.0,5.0,4.5,5.0,5.0,4.0,3.0
100061,6,29,3,6,3,5,5,5,3,5,3,5,5,5,5,5,5,5,5,5,4,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,1,1,2,Indiana,46204,5.0,5.0,5.0,5.0,5.0,3.67,5.0,5.0
100119,4,28,3,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,1,1,5,Pennsylvania,19107,5.0,5.0,5.0,4.5,5.0,5.0,5.0,5.0
100111,4,25,3,8,2,4,4,4,4,5,4,4,4,4,4,4,5,5,5,4,5,3,4,4,4,4,4,4,5,4,4,5,4,4,5,5,4,4,4,4,5,5,4,4,4,4,4,4,4,4,0,0,4,Texas,77010,4.0,4.0,4.25,4.5,4.5,4.0,4.0,4.0
100081,6,12,3,5,3,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,4,3,4,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,5,1,1,4,Utah,84101,4.5,5.0,5.0,3.5,5.0,4.67,5.0,4.5
100046,5,13,3,5,2,4,4,4,5,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,3,4,4,4,4,5,5,5,4,4,4,0,0,3,Florida,33602,4.5,4.67,3.75,4.0,4.0,4.0,4.0,4.0
100049,5,9,3,4,3,5,5,5,4,5,5,5,5,4,5,5,4,5,4,4,5,4,5,5,4,5,5,4,5,4,4,4,4,5,5,5,5,4,5,5,5,5,5,4,4,4,5,5,5,5,1,1,4,Florida,33040,4.0,4.33,4.25,4.5,5.0,5.0,5.0,5.0
100160,3,5,3,8,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,1,1,4,Florida,32830,5.0,4.33,5.0,4.5,5.0,5.0,5.0,5.0
100110,4,21,3,2,3,4,4,4,4,4,4,5,4,3,4,4,4,4,4,4,5,5,4,5,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,4,Washington DC (District of Columbia),20009,4.0,4.0,4.0,5.0,4.0,4.0,4.5,4.0
100113,4,21,3,8,3,5,5,5,5,5,5,1,5,1,5,5,5,5,5,5,5,1,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,1,1,3,Virginia,22314,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0
100189,6,1,3,6,3,4,4,4,5,5,4,5,5,5,5,4,4,4,4,4,4,2,4,5,2,5,5,4,4,4,4,5,5,5,5,5,5,5,5,4,5,5,5,2,4,4,4,4,3,3,0,0,4,New Jersey,7078,3.0,4.33,4.5,4.0,5.0,3.33,4.5,4.0
100149,5,27,4,5,2,4,4,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,Florida,33019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
100160,5,7,3,5,3,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,4,Florida,32830,5.0,5.0,4.25,4.0,5.0,5.0,4.0,4.0
100065,4,12,3,7,4,5,5,5,3,4,4,3,4,5,5,3,4,5,5,5,5,4,4,4,4,4,5,4,5,5,5,3,3,3,3,3,3,3,3,3,1,3,4,5,5,5,4,3,3,3,1,1,3,Washington DC (District of Columbia),20004,5.0,4.33,4.25,5.0,4.0,3.0,4.0,5.0
100191,6,16,3,2,3,4,4,3,4,5,5,5,4,5,5,5,4,4,5,3,3,4,5,5,3,4,4,4,3,4,4,5,5,5,5,4,5,5,5,5,4,3,5,4,4,5,4,4,5,4,0,0,3,New Jersey,7054,4.0,5.0,4.25,3.5,5.0,4.33,5.0,4.0
100068,5,21,3,5,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,0,0,2,Washington DC (District of Columbia),20001,4.5,4.0,4.0,4.0,4.5,4.0,4.0,4.0
100182,4,5,5,6,3,5,5,5,5,5,5,4,4,5,4,4,5,4,4,4,5,5,5,4,4,3,4,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,1,1,4,New York,10019,5.0,5.0,4.0,4.5,5.0,5.0,4.5,5.0
100136,5,30,3,3,3,4,4,5,3,3,3,5,5,3,3,3,2,5,5,3,5,3,5,5,3,3,5,5,5,5,5,3,4,4,4,5,3,5,4,5,5,5,5,5,4,3,3,5,3,5,0,1,4,Arizona,86351,4.5,3.33,3.75,5.0,4.0,4.33,5.0,4.0
100149,5,5,3,5,3,5,5,5,5,5,4,5,5,5,5,4,5,3,4,5,5,3,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,0,1,4,Florida,33019,5.0,5.0,4.75,5.0,5.0,5.0,5.0,5.0
100119,4,21,4,4,2,3,4,4,4,3,3,3,4,3,3,4,3,4,4,4,5,4,4,4,4,5,5,4,5,3,3,5,4,4,5,5,5,5,5,5,5,4,5,4,4,4,3,3,3,3,1,0,5,Pennsylvania,19107,4.0,4.33,4.25,4.0,4.0,3.0,4.0,3.5
100182,3,5,3,8,3,5,5,5,4,5,3,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,3,4,4,4,4,4,3,4,4,2,4,4,4,4,4,3,4,3,4,4,4,3,3,3,0,1,4,New York,10019,3.5,4.0,3.75,4.0,4.5,3.0,3.0,5.0
100113,4,7,5,5,3,5,5,5,4,4,4,3,4,4,4,4,4,4,4,3,4,3,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,5,5,4,4,4,5,5,5,0,1,3,Virginia,22314,4.5,4.0,3.75,4.0,4.5,5.0,4.0,5.0
100063,5,5,3,4,3,5,5,5,3,5,4,5,4,4,5,4,5,4,3,4,5,4,5,5,4,5,5,3,4,5,4,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,4,4,4,0,1,2,Florida,32836,5.0,5.0,4.25,4.5,5.0,4.0,5.0,5.0
100110,5,8,3,2,4,4,4,5,4,5,4,4,4,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,5,4,4,4,4,4,4,4,5,5,5,5,5,5,5,0,1,4,Washington DC (District of Columbia),20009,5.0,4.67,4.75,5.0,4.5,5.0,5.0,4.0
100113,4,21,5,7,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,1,3,3,3,4,4,4,4,4,4,5,5,5,5,4,5,5,5,5,5,5,5,4,4,4,4,4,4,4,0,0,3,Virginia,22314,4.0,4.33,4.25,4.0,4.5,4.0,3.0,4.0
100166,3,21,3,2,3,4,4,4,5,4,4,5,4,5,2,4,4,2,4,4,4,2,4,4,4,4,4,4,5,5,4,4,5,4,5,3,5,4,2,5,4,4,5,5,5,4,4,4,4,5,1,0,4,Minnesota,55403,5.0,3.33,4.25,5.0,4.5,4.33,4.0,4.0
100169,3,21,3,8,2,5,4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,1,5,Illinois,60611,4.0,4.0,4.0,4.0,4.5,4.0,4.0,4.5
100158,5,12,3,5,4,4,4,5,5,5,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,1,3,Florida,32821,4.0,4.0,4.25,4.0,4.5,4.0,4.0,4.0
100123,5,2,4,5,1,4,5,5,5,5,4,5,4,5,4,5,5,5,5,5,5,4,4,4,5,4,5,5,4,2,4,4,4,4,4,4,5,4,2,4,4,2,4,4,2,5,5,4,4,4,1,1,4,Ohio,44113,3.0,4.0,4.5,3.0,4.5,4.0,4.0,4.5
100161,4,8,3,8,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,Florida,32830,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100185,3,21,3,6,3,5,5,5,5,5,5,2,5,1,2,4,5,5,5,5,5,5,4,4,5,1,5,5,5,5,1,4,2,4,5,4,4,2,4,2,4,4,4,4,4,4,4,4,4,5,1,1,4,New York,10001,4.0,4.0,3.25,5.0,4.5,4.33,4.0,5.0
100046,4,21,3,5,4,3,5,5,5,5,2,2,2,2,4,2,2,5,4,5,5,2,2,4,5,4,5,5,2,5,5,5,4,5,5,2,2,4,3,4,2,2,5,5,5,5,5,5,5,5,0,1,3,Florida,33602,5.0,4.33,4.25,3.5,5.0,5.0,3.0,4.0
100055,5,13,3,5,3,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,4,5,5,5,5,5,4,5,5,4,5,4,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,1,1,4,Florida,33304,5.0,4.67,4.75,5.0,5.0,5.0,5.0,5.0
100177,5,10,5,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,1,1,5,Oklahoma,74127,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
